Date,Close,High,Low,Open,Return,MA_50,Range_Pct,ATR_14,Volatility_5d,Volatility_20d,Vol_Ratio,Return_20d,Lag_1,Lag_2,Lag_3,Lag_5,Target,Return_Unscaled,Close_Unscaled
2021-03-19,0.8752866319315729,0.8730988712060341,0.8729833771597577,0.8751372317100397,0.3541370557809551,0.9706878330588058,0.17332382335610635,0.3330185807123222,0.3520261246257664,0.2894855732848562,0.567597511147105,0.2979585256115439,0.6858346397556391,0.4455561845230024,0.445442636940561,0.6373513533419192,-0.002947064563059154,-0.005387043935496605,1.1918240785598757
2021-03-22,0.8620468541822532,0.8730988712060341,0.87340548368527,0.8626429108446643,0.4204478951848303,0.968004539907132,0.16990576253599982,0.3119135891775123,0.35147434450553694,0.2809724052823633,0.5766436333576325,0.2555166153674283,0.3541370557809551,0.6858346397556391,0.4455561845230024,0.41869843979055343,0.00420042332273729,-0.002947064563059154,1.1883116960525513
2021-03-23,0.880861771849295,0.8752949023296335,0.86903242442254,0.8810345439682981,0.6146937673795311,0.9659889329262619,0.23166552322973516,0.31994180573762615,0.3944560898967666,0.28842142388010156,0.6375539467733576,0.26181374531034673,0.4204478951848303,0.3541370557809551,0.6858346397556391,0.445442636940561,-0.007778902857818792,0.00420042332273729,1.193303108215332
2021-03-24,0.8458714442025421,0.839868293216977,0.8499569536032721,0.846303630466855,0.2891339763834475,0.9627248641485808,0.08506347265485582,0.3565208460108685,0.4907419016551821,0.3269091268603221,0.7374170191968091,0.21371928259236847,0.6146937673795311,0.4204478951848303,0.3541370557809551,0.4455561845230024,-0.002291819283459895,-0.007778902857818792,1.1840205192565918
2021-03-25,0.8356427902211498,0.8317699694120959,0.835705175306813,0.8359677177990252,0.43825536724646863,0.9596313764438262,0.14756307317348416,0.30233848312796957,0.33872593086460184,0.32013696126178276,0.5137593609638457,0.18564504278296487,0.2891339763834475,0.6146937673795311,0.4204478951848303,0.6858346397556391,-0.0030854165403151335,-0.002291819283459895,1.1813069581985474
2021-03-26,0.821903779744452,0.8217147725553948,0.834720557234101,0.8217553884932527,0.4166879307160057,0.9563146442030579,0.06245900627518658,0.25359268949304165,0.3204630220095122,0.3218230778272319,0.4841656537147019,0.16982840853411557,0.43825536724646863,0.2891339763834475,0.6146937673795311,0.3541370557809551,0.0009666010928697233,-0.0030854165403151335,1.1776621341705322
2021-03-29,0.8261946648153264,0.8176945299591392,0.8306822413722785,0.8261036620138582,0.5268088168066848,0.9538347966581888,0.06366139887037138,0.21794060489195438,0.33952697676176696,0.31009623944234016,0.5252241627722098,0.21912807467446385,0.4166879307160057,0.43825536724646863,0.2891339763834475,0.4204478951848303,-0.00144197878443586,0.0009666010928697233,1.1788004636764526
2021-03-30,0.8197873205671753,0.810849376088921,0.8124986767383864,0.8191426495258285,0.4613513153049953,0.9511231771067301,0.17653227890650935,0.21885725287593621,0.2285288156146169,0.3067677018478105,0.35462128811754484,0.23180436357353457,0.5268088168066848,0.4166879307160057,0.43825536724646863,0.6146937673795311,-0.004027045738019597,-0.00144197878443586,1.177100658416748
2021-03-31,0.8019191926000317,0.8042374128146035,0.8092689155093846,0.8018749345579441,0.39109745925041906,0.9474467713545254,0.14616268408222083,0.2105890144340758,0.11683279106147246,0.2976912630453608,0.18354030221101975,0.18189138793485488,0.4613513153049953,0.5268088168066848,0.4166879307160057,0.2891339763834475,0.0004457788887903824,-0.004027045738019597,1.1723604202270508
2021-04-01,0.8038891622461426,0.810849376088921,0.8131142301826668,0.8039996386924444,0.5126545342242969,0.9440223586901295,0.17131981652926603,0.19894206306169765,0.13929039661276646,0.29892921352250973,0.21868007302895293,0.20599461359924454,0.39109745925041906,0.4613513153049953,0.5268088168066848,0.43825536724646863,0.0043584335414605935,0.0004457788887903824,1.1728830337524414
2021-04-02,0.8231583772015556,0.8151679924791448,0.8268061713132924,0.8223827334534399,0.6189879800094785,0.9406019881312169,0.07762914859015448,0.1890172318777012,0.21927005952016543,0.29498546862752223,0.3487860142076671,0.2880540036406933,0.5126545342242969,0.39109745925041906,0.4613513153049953,0.4166879307160057,-0.0010002289071011639,0.0043584335414605935,1.177994966506958
2021-04-05,0.818716958410004,0.8263873061689244,0.8223185593820754,0.8180987223463778,0.4733566648188152,0.9370493890093714,0.22805956178894143,0.19401793316862875,0.2176406934664159,0.28804856879894986,0.3514299354414387,0.30658157277516784,0.6189879800094785,0.5126545342242969,0.39109745925041906,0.5268088168066848,0.004313981953136592,-0.0010002289071011639,1.176816701889038
2021-04-06,0.8378536138203438,0.8414909876195535,0.8436516538040064,0.8379674922064972,0.6177799279382614,0.934151695406265,0.16198751360595925,0.2243188550808966,0.26172059310318346,0.2775690882371556,0.4324349306039891,0.38434159531076373,0.4733566648188152,0.6189879800094785,0.5126545342242969,0.4613513153049953,0.004678428163524373,0.004313981953136592,1.1818934679031372
2021-04-07,0.8586964678498168,0.8643358623955146,0.8694010433207437,0.8592379017018765,0.6276844109028995,0.931595216718013,0.1264495187003657,0.2282740622856762,0.18024771225531244,0.2838362812388489,0.29361192190699875,0.39011876579294974,0.6177799279382614,0.4733566648188152,0.6189879800094785,0.39109745925041906,-4.7486026508836154e-05,0.004678428163524373,1.1874228715896606
2021-04-08,0.858483923223309,0.8643904877516411,0.8680852476889442,0.8579090628427983,0.4992491706579247,0.9295465235734586,0.1397145881508316,0.19439121873319015,0.18930122855596615,0.2780622288956727,0.3124519966994493,0.3722164572562756,0.6276844109028995,0.6177799279382614,0.4733566648188152,0.5126545342242969,0.003538931154240421,-4.7486026508836154e-05,1.1873664855957031
2021-04-09,0.8743232161192402,0.8676179741291552,0.8706120923490626,0.8743876533478692,0.5967165248472311,0.9277373594786562,0.14489641728531716,0.19021439623268205,0.17905537676104197,0.2654812916065858,0.3042791155450745,0.3611824739270497,0.4992491706579247,0.6276844109028995,0.6177799279382614,0.6189879800094785,-0.0012733601511303316,0.003538931154240421,1.1915684938430786
2021-04-12,0.8686038334423021,0.8665231718235988,0.8724034821336839,0.8671201585798634,0.4659338307311213,0.9257600416849776,0.11756593157389016,0.17057677773568264,0.18650919905882507,0.2592531157575862,0.321498073202413,0.37409304508205526,0.5967165248472311,0.4992491706579247,0.6276844109028995,0.4733566648188152,0.0011914405802817551,-0.0012733601511303316,1.1900511980056765
2021-04-13,0.8739484545579135,0.8791430061986008,0.8764872624787192,0.8730498267386468,0.5329192353249098,0.9243966173423903,0.19621656324237968,0.1391758782426366,0.16528472764376043,0.2574292808085283,0.2864726288500733,0.39802057267379337,0.4659338307311213,0.5967165248472311,0.4992491706579247,0.6177799279382614,0.0033112327681075193,0.0011914405802817551,1.1914690732955933
2021-04-14,0.8888198380976133,0.8902278221627924,0.9017459030148971,0.890124754465901,0.5905284106008811,0.9236448807066493,0.05596269061846024,0.14057698757076303,0.13300381825331703,0.2629920951628521,0.22790035499245764,0.43780264656165324,0.5329192353249098,0.4659338307311213,0.5967165248472311,0.6276844109028995,0.002672952619411806,0.0033112327681075193,1.1954143047332764
2021-04-15,0.9008643331693191,0.894544143369985,0.9039906004409608,0.8995232447935089,0.5731819965643714,0.9231465091527467,0.07434854721771021,0.13966770222119068,0.12434231074596505,0.22555556069111,0.23507188378486277,0.4069971193562829,0.5905284106008811,0.5329192353249098,0.4659338307311213,0.4992491706579247,-0.0011971556290383267,0.002672952619411806,1.1986095905303955
2021-04-16,0.8954554543759254,0.8951532849462849,0.9013879816421544,0.8951430647598859,0.4680048260368087,0.9231909089902635,0.10518027002628462,0.14711353439951086,0.13633945492046645,0.19562086604006002,0.278401600042531,0.4383872601580005,0.5731819965643714,0.5905284106008811,0.5329192353249098,0.5967165248472311,-0.00019148372403277047,-0.0011971556290383267,1.1971746683120728
2021-04-19,0.8945913458838017,0.9157433719130648,0.8985968189570852,0.8942249660824779,0.4953357735600227,0.9224886802313463,0.3241012872882423,0.1655937467673379,0.11581142808653558,0.18437807013520058,0.2463090597094275,0.4590679741373273,0.4680048260368087,0.5731819965643714,0.5905284106008811,0.4659338307311213,0.006335809454036445,-0.00019148372403277047,1.1969454288482666
2021-04-20,0.9231774747631336,0.9286349559588807,0.9305048630282164,0.9226986079323187,0.6727267361895862,0.9224151519052262,0.1366226615824911,0.1938449112600043,0.21018340588891898,0.20672284153219256,0.410266043093407,0.47502401799591576,0.4953357735600227,0.4680048260368087,0.5731819965643714,0.5329192353249098,-0.0010708288987623105,0.006335809454036445,1.204529047012329
2021-04-21,0.9183154602624679,0.9146256177772027,0.9197480554461657,0.918437515588129,0.4714379827341054,0.9216396058961926,0.10962227781365468,0.18415568437711166,0.22916743371548676,0.12868868094464087,0.5486221131166336,0.5258611586668956,0.6727267361895862,0.4953357735600227,0.4680048260368087,0.5905284106008811,0.0004453360191536415,-0.0010708288987623105,1.2032392024993896
2021-04-22,0.9203353082458774,0.9241428237315503,0.9212185194669336,0.9205667135977023,0.5126424984433019,0.920900702681517,0.1837817642700056,0.18903195714651883,0.22207055844341927,0.11606138652548892,0.5524409001340641,0.546630076847407,0.4714379827341054,0.6727267361895862,0.4953357735600227,0.5731819965643714,-0.0019103788602828908,0.0004453360191536415,1.2037750482559204
2021-04-23,0.9116668127068435,0.9272188280290505,0.9249394754067235,0.912931619848727,0.44862169858892137,0.9198670740419477,0.17720732779717396,0.181248180048803,0.23328206174545557,0.1052850853996537,0.5975354766370179,0.5555775755515326,0.5126424984433019,0.4714379827341054,0.6727267361895862,0.4680048260368087,0.006250504777101318,-0.0019103788602828908,1.2014753818511963
2021-04-26,0.9399747912187166,0.9427292159126877,0.9435808049843337,0.939933966999678,0.67040842776594,0.9195816359612463,0.14172632963815213,0.1913298353457215,0.2964809488410443,0.1387661034760681,0.6821939100096651,0.5956970001956556,0.44862169858892137,0.5126424984433019,0.4714379827341054,0.4953357735600227,-0.0006766122021124588,0.006250504777101318,1.2089852094650269
2021-04-27,0.9368913213939871,0.9325725719660376,0.9414051957435441,0.9360305871112966,0.48215153234733876,0.919134334246599,0.06869778179869716,0.15317077372820193,0.2336288836725356,0.1343242502138573,0.5498905858862336,0.6015530141930013,0.67040842776594,0.44862169858892137,0.5126424984433019,0.6727267361895862,0.000714564737621437,-0.0006766122021124588,1.2081671953201294
2021-04-28,0.9401455458869465,0.9365170735222872,0.9412968832982433,0.9395483925184167,0.5199592743615322,0.9191150524536003,0.10607035981204872,0.14792489671143977,0.2221050007663084,0.09619717817340745,0.5866515774387386,0.6379543222625471,0.48215153234733876,0.67040842776594,0.44862169858892137,0.4714379827341054,0.0037730907940705105,0.000714564737621437,1.2090305089950562
2021-04-29,0.9573409903321402,0.9557718230019114,0.9587048773361553,0.9573558218825649,0.6030802353142303,0.9198934057734922,0.11768532527786126,0.152382235582948,0.23997959064757868,0.10057079749148484,0.6224657319147452,0.6635049335505228,0.5199592743615322,0.48215153234733876,0.67040842776594,0.5126424984433019,-0.0007276763569032951,0.0037730907940705105,1.213592290878296
2021-04-30,0.954012173010427,0.9466911608599684,0.9289907174451462,0.953251116390915,0.48076377185809854,0.9202049856173335,0.3159554047250707,0.192040329566239,0.2156923988870026,0.0973608918420647,0.5687561357573764,0.6244711778942315,0.6030802353142303,0.5199592743615322,0.48215153234733876,0.44862169858892137,-0.008190845873297992,-0.0007276763569032951,1.2127091884613037
2021-05-03,0.9165697184570067,0.9272188280290505,0.9253170089094787,0.9161460886884227,0.2779386820905694,0.9193321019088883,0.17334984078622878,0.21881675838668263,0.3311384417559142,0.19885961826374043,0.6518050014863386,0.569271159205319,0.48076377185809854,0.6030802353142303,0.5199592743615322,0.67040842776594,0.002786131525111424,-0.008190845873297992,1.2027760744094849
2021-05-04,0.9292015197165471,0.921445983670691,0.9197645474645868,0.9287212993051122,0.5762578374196392,0.918397868959774,0.17221747370047907,0.21616989131646852,0.35921596311109033,0.19062916582055772,0.7199631145567216,0.5576883870535697,0.2779386820905694,0.48076377185809854,0.6030802353142303,0.48215153234733876,-0.0038327774773150303,0.002786131525111424,1.2061271667480469
2021-05-05,0.9117760058236328,0.9084878393169902,0.9149778505506663,0.9123330356890089,0.3963770495544887,0.9171840869504795,0.0984702316694135,0.23780425626532237,0.37486840192760196,0.1977239534303037,0.7381532387854606,0.4932856984075896,0.5762578374196392,0.2779386820905694,0.48076377185809854,0.5199592743615322,-0.0005884542128350434,-0.0038327774773150303,1.2015043497085571
2021-05-06,0.9091108849360676,0.9241428237315503,0.9175042494805568,0.9096128931073397,0.4845473846791982,0.9157374881083733,0.21993568119750317,0.2576804241171892,0.3073861061152575,0.19876830576857368,0.6061091181752488,0.4892077895830676,0.3963770495544887,0.5762578374196392,0.2779386820905694,0.6030802353142303,0.005044664866080906,-0.0005884542128350434,1.2007973194122314
2021-05-07,0.9319448282679863,0.9608951305626343,0.9397212269437678,0.9310253090550238,0.6376375537209762,0.9149241383869589,0.3469138690853201,0.2902409385297305,0.4045879825209513,0.2105196713087905,0.7724056798149372,0.5005115800098727,0.4845473846791982,0.3963770495544887,0.5762578374196392,0.48076377185809854,0.008495398926473774,0.005044664866080906,1.2068549394607544
2021-05-10,0.9705920019412106,0.9654588725005171,0.9711193556345541,0.9693234605893895,0.7314174744403917,0.9156458177996782,0.08877313629615198,0.28810062070689096,0.36480172385844395,0.26326327215156115,0.6209413681124627,0.5743111872078774,0.6376375537209762,0.4845473846791982,0.3963770495544887,0.2779386820905694,-0.0024767285752496093,0.008495398926473774,1.2171076536178589
2021-05-11,0.9592291774792576,0.9663728143832699,0.9666620533588115,0.9597443164838482,0.43323012379947046,0.9164411521841211,0.1397452437975495,0.293606398718311,0.40296168089646833,0.2747700449441582,0.6695714000742037,0.5463972691586148,0.7314174744403917,0.6376375537209762,0.4845473846791982,0.5762578374196392,0.0002938764513154002,-0.0024767285752496093,1.2140932083129885
2021-05-12,0.9605740951687665,0.9552030766469493,0.9452144062683936,0.9610228239421086,0.5085263115637919,0.9169637763709249,0.24007185086315774,0.3037881858431987,0.33928388517986674,0.2695711301020965,0.5700082766151404,0.5235683471294545,0.43323012379947046,0.7314174744403917,0.6376375537209762,0.3963770495544887,-0.005434086426121532,0.0002938764513154002,1.2144500017166138
2021-05-13,0.9356978361339339,0.9382100005255971,0.9396120230380123,0.9351452937219213,0.3528585912675967,0.9172102920364216,0.1379153757143487,0.3206272670011499,0.435260197718575,0.29861291977353993,0.689665375550016,0.46237708921214593,0.5085263115637919,0.43323012379947046,0.7314174744403917,0.4845473846791982,-0.00010027452124083958,-0.005434086426121532,1.2078505754470823
2021-05-14,0.9352412920736128,0.9540665020102361,0.9464669082078765,0.9364103195549629,0.49781454812132125,0.9181802390454745,0.21926488744346462,0.30378671331631685,0.3985353196089675,0.29653847694745433,0.6338359346360235,0.4706211364797558,0.3528585912675967,0.5085263115637919,0.43323012379947046,0.6376375537209762,0.006050930549080791,-0.00010027452124083958,1.207729458808899
2021-05-17,0.9627880642486906,0.9626454371417079,0.9674318294618316,0.9618016124922542,0.6649846382319321,0.9201699153392084,0.09805757807043049,0.34005873173468343,0.31679571390627465,0.3217382807983446,0.47864023546328827,0.5175427697742089,0.49781454812132125,0.3528585912675967,0.5085263115637919,0.7314174744403917,0.0005349045844813549,0.006050930549080791,1.2150373458862305
2021-05-18,0.9652379443834063,0.9866815119105086,0.9773524471369517,0.9646961174267532,0.515076685722987,0.9228715615494618,0.2249040703313986,0.3632421949632932,0.30221452889241013,0.2932622588041471,0.48328674933095517,0.47395212251023144,0.6649846382319321,0.49781454812132125,0.3528585912675967,0.43323012379947046,0.00552151594775574,0.0005349045844813549,1.215687274932861
2021-05-19,0.9905401913800347,0.992681579388889,0.9914807581603733,0.9915317418124956,0.6505968417599224,0.9257585008301454,0.145283871631739,0.3813292426536547,0.3562590307863397,0.3116777032521027,0.5496070990039882,0.5235696409644776,0.515076685722987,0.6649846382319321,0.49781454812132125,0.5085263115637919,-0.004183833562572015,0.00552151594775574,1.2223997116088867
2021-05-20,0.9712619893368206,0.9853682081804456,0.9836577469362173,0.9713335709095285,0.38683646738638033,0.9279434224279157,0.15293055465732558,0.348519134934633,0.3189184504923337,0.3317402704357442,0.4726049465551172,0.4885512475604258,0.6505968417599224,0.515076685722987,0.6649846382319321,0.3528585912675967,0.004315598457791392,-0.004183833562572015,1.217285394668579
2021-05-21,0.9910641385988681,0.9903721662235814,0.9847105617337477,0.9920952737466471,0.6178238593672607,0.9300619078533137,0.18784892747362159,0.3219319258185133,0.32116180178273346,0.33670750320939696,0.47145449398595185,0.5355417721947099,0.38683646738638033,0.6505968417599224,0.515076685722987,0.49781454812132125,-0.003447842784843669,0.004315598457791392,1.222538709640503
2021-05-24,0.9751754167200275,0.9855293300291885,0.985486132329727,0.9744640042853594,0.40683834396614993,0.9321267799736024,0.13697524043485526,0.3161574116511509,0.3303622869787194,0.3242883155877379,0.49690699201119304,0.462484306915446,0.6178238593672607,0.38683646738638033,0.6505968417599224,0.6649846382319321,0.0025772895778577443,-0.003447842784843669,1.2183235883712769
2021-05-25,0.9870114113547359,1.0,0.9991633643628428,0.9870279802143673,0.5705821809032084,0.9346841240734722,0.14000954180326008,0.3221741564905885,0.3382763222570372,0.326898110861693,0.5063927661828367,0.48692791308535155,0.40683834396614993,0.6178238593672607,0.38683646738638033,0.515076685722987,0.0028209965686414318,0.0025772895778577443,1.2214635610580444
2021-05-26,1.0,0.9992297365749581,0.9945393589819873,1.0000000000000004,0.5772053578488869,0.9377601346850657,0.17585634270494216,0.31536077460804374,0.290394495391737,0.33099321444056956,0.4303581947029572,0.502781074782636,0.5705821809032084,0.40683834396614993,0.6178238593672607,0.6505968417599224,-0.004612427257485008,0.0028209965686414318,1.2249093055725098
2021-05-27,0.978703298036546,0.9807429553373455,0.985430861781508,0.9779346240042126,0.37518866085410707,0.9396175507544644,0.09351842948036197,0.2634468393867096,0.3013617193298221,0.3430912788938834,0.43653862367280916,0.4397309067850084,0.5772053578488869,0.5705821809032084,0.40683834396614993,0.38683646738638033,4.869039459753921e-05,-0.004612427257485008,1.21925950050354
2021-05-28,0.9789270765228055,0.9746129804994368,0.9696328453255938,0.9788311520812711,0.5018629383341872,0.9420517108981885,0.18636422187660923,0.23806415725998292,0.24557991591948097,0.3423258230851404,0.3547814751904396,0.4455456646292489,0.37518866085410707,0.5772053578488869,0.5705821809032084,0.6178238593672607,-0.00025595431068903274,4.869039459753921e-05,1.2193188667297363
2021-05-31,0.9777506667295759,0.9872580618877738,0.9885924262856922,0.9778227265148964,0.4935836691093337,0.944769198362569,0.12340170183993542,0.23533777373814507,0.21037473092449582,0.2776764051005545,0.34753133307528505,0.5054693802445723,0.5018629383341872,0.37518866085410707,0.5772053578488869,0.40683834396614993,0.0035108358588156197,-0.00025595431068903274,1.2190067768096924
2021-06-01,0.9938829386878405,0.9950511263495958,0.9999999999999996,0.9944073724716902,0.5959529845304713,0.9474236796396474,0.08668676649520145,0.22392937172063448,0.22864735331535313,0.2809276883809278,0.37503091189823146,0.5109256910858665,0.4935836691093337,0.5018629383341872,0.37518866085410707,0.5705821809032084,-0.0012340095487372027,0.0035108358588156197,1.223286509513855
2021-06-02,0.9881927640462562,0.9855293300291885,0.9817201576369512,0.988378389673795,0.467003254311178,0.9507663214599518,0.17188512475463175,0.20895082827796357,0.20320311669341684,0.26499633038398335,0.3454528759790706,0.5306360967368456,0.5959529845304713,0.4935836691093337,0.5018629383341872,0.5772053578488869,-0.0006471845860595016,-0.0012340095487372027,1.2217769622802734
2021-06-03,0.9852121963768559,0.9803523151855504,0.9649531236662914,0.9859036126711094,0.48295128087971145,0.9542791960777768,0.28259715122149703,0.22168155943541762,0.11370471584054737,0.26515740435145047,0.19404860300886467,0.5301909428110043,0.467003254311178,0.5959529845304713,0.4935836691093337,0.37518866085410707,-0.006294536179352717,-0.0006471845860595016,1.220986247062683
2021-06-04,0.9562418694940051,0.9694593765227095,0.959197854967853,0.9552913356740427,0.3294743175945701,0.9574343390834059,0.23901801060065536,0.22887706204381503,0.2539852061629758,0.2897698620719881,0.40884422932380154,0.4447308460302193,0.48295128087971145,0.467003254311178,0.5959529845304713,0.5018629383341872,0.002917987829320845,-0.006294536179352717,1.213300704956055
2021-06-07,0.9695872455249912,0.9749682748325608,0.9739854009978566,0.9686543225910236,0.5798412702599279,0.9608021411634304,0.14897864681910056,0.22081571362885993,0.29051246671719116,0.2308848251337528,0.5318630426458405,0.40331206265501923,0.3294743175945701,0.48295128087971145,0.467003254311178,0.4935836691093337,0.0020728666661509187,0.002917987829320845,1.2168411016464231
2021-06-08,0.9790951350646955,0.9728938884095779,0.9820522266564962,0.9776546555871675,0.556873578663505,0.964543737739584,0.05349358820388586,0.18304834416192267,0.2637100303886822,0.22803842595625212,0.4866578526016212,0.43728083307925697,0.5798412702599279,0.3294743175945701,0.48295128087971145,0.5959529845304713,-0.0017042140583581888,0.0020728666661509187,1.2193634510040283
2021-06-09,0.9712619893368206,0.9815132187623865,0.9839902616859884,0.9709430531656884,0.45422459885340344,0.9685210217822089,0.11442880577088237,0.17631595125788108,0.26588759639003934,0.23156559696154216,0.48662502970484733,0.422335902034124,0.556873578663505,0.5798412702599279,0.3294743175945701,0.467003254311178,0.0007517140274577727,-0.0017042140583581888,1.217285394668579
2021-06-10,0.974711233635075,0.971175714392932,0.9740954963640669,0.9730102356992538,0.5209688733032825,0.9725330489351531,0.11295305332997686,0.16251027547664093,0.271133954508958,0.1979863673819467,0.5371726419556571,0.46877677040258875,0.45422459885340344,0.556873578663505,0.5798412702599279,0.48295128087971145,-0.0007754178831091973,0.0007517140274577727,1.218200445175171
2021-06-11,0.9711505494480805,0.9722751070645508,0.9552669600908756,0.9714454683988456,0.47946630979227256,0.9760088797142119,0.3010344433046628,0.19116785738870862,0.11835262565288798,0.19922157800157342,0.24100134103307969,0.4637037066383013,0.5209688733032825,0.45422459885340344,0.556873578663505,0.3294743175945701,-0.005122571731379644,-0.0007754178831091973,1.2172558307647705
2021-06-14,0.9476461693661635,0.9478245222404391,0.9553654664711693,0.9479371091171287,0.36132456484439013,0.9790369866266149,0.0764798704045022,0.18717141943123589,0.18859783415048728,0.1908886092601466,0.3846190189601874,0.380315087231933,0.47946630979227256,0.5209688733032825,0.45422459885340344,0.5798412702599279,0.000993919050279235,-0.005122571731379644,1.2110203504562378
2021-06-15,0.9521833006428011,0.9546347893285922,0.9582118997044584,0.9529738442989131,0.5275512315611237,0.9817222005699273,0.1120802443843767,0.17565036910726145,0.16557716927343635,0.1918017109284435,0.3386109588884658,0.38372137368954506,0.36132456484439013,0.47946630979227256,0.5209688733032825,0.556873578663505,0.0004002410493513242,0.000993919050279235,1.212224006652832
2021-06-16,0.954012173010427,0.9491676633498978,0.9610070739615755,0.9534726644320126,0.5114169613202167,0.98396084101081,0.03517267941031732,0.14552394163049992,0.1711354075321676,0.1543245934244018,0.38711948346631764,0.34588818425047146,0.5275512315611237,0.36132456484439013,0.47946630979227256,0.45422459885340344,-0.010843962346389069,0.0004002410493513242,1.2127091884613037
2021-06-17,0.9044416434687461,0.9001453080376622,0.8849846635371947,0.9030981224140562,0.20583545763126998,0.9850402309281252,0.3085787344721939,0.2396537500289842,0.3788372380313222,0.2526256220757544,0.6594313585415594,0.2964602900008749,0.5114169613202167,0.5275512315611237,0.36132456484439013,0.5209688733032825,-0.006850199257112499,-0.010843962346389069,1.1995586156845093
2021-06-18,0.8734671960061382,0.8692608661424011,0.8640906133894242,0.8734776436455944,0.31437317144218124,0.9850201259387088,0.22327882177269814,0.298111594713477,0.3823820568577219,0.25821534020951126,0.6577133709459564,0.2148445663321305,0.20583545763126998,0.5114169613202167,0.5275512315611237,0.47946630979227256,-0.0033365033317003245,-0.006850199257112499,1.1913414001464844
2021-06-21,0.858483923223309,0.8665782562163313,0.8631978157435927,0.8567936830496872,0.40986419438115906,0.9847824438039945,0.20762059542559808,0.30284797742910524,0.3814359206330023,0.257768174924829,0.6567138684811982,0.21565561682057707,0.31437317144218124,0.20583545763126998,0.5114169613202167,0.36132456484439013,0.003275888241700775,-0.0033365033317003245,1.1873664855957031
