Date,open,high,low,close,Daily_Return,Year,month,dayofweek,lag_1,lag_2,lag_3,lag_5,lag_7,lag_10,lag_14,lag_20,sma_5,std_5,sma_10,std_10,sma_20,std_20,sma_50,std_50,rolling_min_20,rolling_max_20,return_1d,return_5d,return_20d,volatility_5d,volatility_20d,rsi_simple,ema_12,ema_26,macd_signal,day_of_week,day_of_month,week_of_year,is_monday,is_month_end,target
2022-12-27,1.064022183418274,1.0668998956680298,1.0612443685531616,1.064022183418274,-0.2585597202217959,2022,12,1,1.0667804479599,1.060333013534546,1.0610079765319824,1.0614584684371948,1.064056158065796,1.0541739463806152,1.0541739463806152,1.0541739463806152,1.0629685878753663,0.0025740578917452604,1.062916111946106,0.0028233222652941144,1.0623986542224884,0.0047937064482879614,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0709733963012695,-0.0025855972022179596,0.002415275827846397,0.0,0.003419646011671663,0.0059074523987473655,63.96643668127158,1.0627150175455737,1.0624054164707077,0.000309601074865995,1,27,52,0,0,1.0637166500091553
2022-12-28,1.0637166500091553,1.067429542541504,1.0613908767700195,1.0637166500091553,-0.028714947289643,2022,12,2,1.064022183418274,1.0667804479599,1.060333013534546,1.062699317932129,1.05850350856781,1.062665343284607,1.0541739463806152,1.0541739463806152,1.0631720542907714,0.0025876240966817847,1.0630212426185608,0.002832505549847296,1.0623986542224884,0.0047937064482879614,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0709733963012695,-0.0002871494728964308,0.000957309428791131,0.0,0.0034090599943234585,0.0059074523987473655,63.96643668127158,1.06289310450938,1.0625665221712413,0.0003265823381386479,2,28,52,0,0,1.062925100326538
2022-12-29,1.062925100326538,1.0670194625854492,1.0612331628799438,1.062925100326538,-0.0744135839756188,2022,12,3,1.0637166500091553,1.064022183418274,1.0667804479599,1.0610079765319824,1.0614584684371948,1.0676347017288208,1.0541739463806152,1.0541739463806152,1.0635554790496826,0.002314404612883614,1.0625502824783326,0.002326537557322263,1.0623986542224884,0.0047937064482879614,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0709733963012695,-0.0007441358397561881,0.0018068891440590207,0.0,0.0033178158503367004,0.0059074523987473655,63.96643668127158,1.0628986601987431,1.062608529537456,0.0002901306612870247,3,29,52,0,0,1.066075325012207
2022-12-30,1.066075325012207,1.0697933435440063,1.0639203786849976,1.066075325012207,0.2963731578736084,2022,12,4,1.062925100326538,1.0637166500091553,1.064022183418274,1.060333013534546,1.062699317932129,1.064056158065796,1.0541739463806152,1.0541739463806152,1.0647039413452148,0.0016428927464884374,1.0627521991729736,0.0025487590251736425,1.0623986542224884,0.0047937064482879614,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0709733963012695,0.002963731578736084,0.005415573602221002,0.0,0.0034346476084397867,0.0059074523987473655,63.96643668127158,1.0634395447912608,1.0629978919267942,0.000441652864466624,4,30,52,0,0,1.0709733963012695
2023-01-02,1.0709733963012695,1.071237325668335,1.0653257369995115,1.0709733963012695,0.4594488939143604,2023,1,0,1.066075325012207,1.062925100326538,1.0637166500091553,1.0667804479599,1.0610079765319824,1.05850350856781,1.0541739463806152,1.0541739463806152,1.0655425310134887,0.0032509386672293053,1.0639991879463195,0.003205073295591437,1.0623986542224884,0.0047937064482879614,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0709733963012695,0.004594488939143604,0.00393046980696754,0.0,0.0029200903364377828,0.0059074523987473655,67.68171803403747,1.0647015938942241,1.0638606461367064,0.0008409477575177515,0,2,1,1,0,1.0677714347839355
2023-01-03,1.0677714347839355,1.068261981010437,1.052155375480652,1.0677714347839355,-0.2989767559485878,2023,1,1,1.0709733963012695,1.066075325012207,1.062925100326538,1.064022183418274,1.060333013534546,1.0614584684371948,1.062665343284607,1.0541739463806152,1.0662923812866212,0.003244980235663991,1.0646304845809937,0.003270094963646005,1.0623986542224884,0.0047937064482879614,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0709733963012695,-0.0029897675594858786,0.0035236590214846597,0.0,0.0030399681544155694,0.0059074523987473655,56.04762079569425,1.0652089093055779,1.0642697467555684,0.0009391625500094758,1,3,1,0,0,1.0546854734420776
2023-01-04,1.0546854734420776,1.063151240348816,1.0545964241027832,1.0546854734420776,-1.2255395598315344,2023,1,2,1.0677714347839355,1.0709733963012695,1.066075325012207,1.0637166500091553,1.0667804479599,1.062699317932129,1.0676347017288208,1.0541739463806152,1.0644861459732056,0.006202682383055369,1.0638291001319886,0.004533742153352536,1.0623986542224884,0.0047937064482879614,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0709733963012695,-0.012255395598315344,-0.008490208898206064,0.0,0.006621245843789224,0.0059074523987473655,37.1362660995031,1.0634894505567334,1.0632968593160441,0.00019259124068926603,2,4,1,0,0,1.0606365203857422
2023-01-05,1.0606365203857422,1.06326425075531,1.0515578985214231,1.0606365203857422,0.5642484981084106,2023,1,3,1.0546854734420776,1.0677714347839355,1.0709733963012695,1.062925100326538,1.064022183418274,1.0610079765319824,1.064056158065796,1.0541739463806152,1.0640284299850464,0.006427058211262998,1.0637919545173644,0.004560864809813346,1.0623986542224884,0.0047937064482879614,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0709733963012695,0.005642484981084106,-0.0021530961495714873,0.0,0.007416672774089395,0.0059074523987473655,46.75585813806207,1.0630277092306681,1.0630340225200436,-6.313289375503572e-06,3,5,1,0,0,1.0522217750549316
2023-01-06,1.0522217750549316,1.062225103378296,1.0485258102416992,1.0522217750549316,-0.7933674891517195,2023,1,4,1.0606365203857422,1.0546854734420776,1.0677714347839355,1.066075325012207,1.0637166500091553,1.060333013534546,1.05850350856781,1.0541739463806152,1.0612577199935913,0.00809400180854155,1.062980830669403,0.005797882289858627,1.0623986542224884,0.0047937064482879614,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0709733963012695,-0.007933674891517195,-0.01299490723801977,0.0,0.007770540916849921,0.0059074523987473655,44.34759476453943,1.0612926729871004,1.0619915654123557,-0.0006988924252553375,4,6,1,0,0,1.0656323432922363
2023-01-09,1.0656323432922363,1.0759514570236206,1.0652804374694824,1.0656323432922363,1.2745001629152377,2023,1,0,1.0522217750549316,1.0606365203857422,1.0546854734420776,1.0709733963012695,1.062925100326538,1.0667804479599,1.0614584684371948,1.0541739463806152,1.0601895093917846,0.006728466663124361,1.0628660202026368,0.00572519349139803,1.0623986542224884,0.0047937064482879614,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0709733963012695,0.012745001629152375,-0.004987101479345002,0.0,0.010145909547467262,0.0059074523987473655,53.16094807678071,1.0619848154799572,1.0623349184391153,-0.0003501029591581606,0,9,2,1,0,1.073318362236023
2023-01-10,1.073318362236023,1.0756852626800537,1.0713175535202026,1.073318362236023,0.7212636696105612,2023,1,1,1.0656323432922363,1.0522217750549316,1.0606365203857422,1.0677714347839355,1.066075325012207,1.064022183418274,1.062699317932129,1.0541739463806152,1.0612988948822022,0.00851199973667879,1.0637956380844116,0.006618773058220762,1.0633558750152587,0.004972987981555589,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.073318362236023,0.007212636696105612,0.005194864061155435,0.018160585282094965,0.010648671882419797,0.0059074523987473655,57.32674456286612,1.0637822768815692,1.0633501979859021,0.00043207889566709845,1,10,2,0,0,1.0738946199417114
2023-01-11,1.0738946199417114,1.077470064163208,1.0726851224899292,1.0738946199417114,0.0536893549913708,2023,1,2,1.073318362236023,1.0656323432922363,1.0522217750549316,1.0546854734420776,1.0709733963012695,1.0637166500091553,1.0610079765319824,1.062665343284607,1.065140724182129,0.00909578532687051,1.0648134350776672,0.0073476942672839555,1.063917338848114,0.0054972005204129044,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0738946199417114,0.0005368935499137084,0.018213151677288986,0.010567086550875793,0.007798300321705561,0.005663487822273757,59.03025483293765,1.0653784770104797,1.0643073197395916,0.0010711572708881345,2,11,2,0,0,1.0766000747680664
2023-01-12,1.0766000747680664,1.0838346481323242,1.073802471160889,1.0766000747680664,0.2519292653223148,2023,1,3,1.0738946199417114,1.073318362236023,1.0656323432922363,1.0606365203857422,1.0677714347839355,1.062925100326538,1.060333013534546,1.0676347017288208,1.0683334350585938,0.009886797929039109,1.0661809325218201,0.008182339205539794,1.0643656075000762,0.006143799465668743,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0766000747680664,0.0025192926532231485,0.0150509190240955,0.008397416292977411,0.007722585374468112,0.005600783651662998,61.08365741688353,1.0671427114220915,1.0654048142809667,0.0017378971411248223,3,12,2,0,0,1.0860239267349243
2023-01-13,1.0860239267349243,1.0867793560028076,1.0780625343322754,1.0860239267349243,0.8753345079312025,2023,1,4,1.0766000747680664,1.0738946199417114,1.073318362236023,1.0522217750549316,1.0546854734420776,1.066075325012207,1.0667804479599,1.064056158065796,1.0750938653945923,0.00734584762290705,1.0681757926940918,0.010309082668515948,1.0654639959335328,0.00782047601096623,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0860239267349243,0.008753345079312025,0.03212455062358699,0.020645309462858252,0.004895986159451996,0.005820022422967941,62.60057762860042,1.0701011988721458,1.0672181117540698,0.0028830871180760553,4,13,2,0,0,1.082461953163147
2023-01-16,1.082461953163147,1.0875475406646729,1.080263614654541,1.082461953163147,-0.3279829738637718,2023,1,0,1.0860239267349243,1.0766000747680664,1.0738946199417114,1.0656323432922363,1.0606365203857422,1.0709733963012695,1.064022183418274,1.05850350856781,1.0784597873687745,0.005567025066995403,1.0693246483802796,0.01125247513672983,1.0666619181632995,0.00850330854483273,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0860239267349243,-0.0032798297386377184,0.01579307345244052,0.02263426091780607,0.004910990450166634,0.0057257158083710335,61.948548722987454,1.0720325074957435,1.0685403566163514,0.003492150879392142,0,16,3,1,0,1.083012938499451
2023-01-17,1.083012938499451,1.086909294128418,1.078702092170715,1.083012938499451,0.0509011272584514,2023,1,1,1.082461953163147,1.0860239267349243,1.0766000747680664,1.073318362236023,1.0522217750549316,1.0677714347839355,1.0637166500091553,1.0614584684371948,1.0803987026214599,0.00498665828546102,1.0708487987518311,0.012024466912111795,1.0677396416664124,0.009150407198192068,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0860239267349243,0.0005090112725845142,0.00903233989515595,0.02030646577627393,0.004413979212361971,0.005713699283558415,62.46390626949072,1.0737440411586765,1.0697800019550985,0.003964039203578018,1,17,3,0,0,1.0793308019638062
2023-01-18,1.0793308019638062,1.0884472131729126,1.0767043828964231,1.0793308019638062,-0.3399900781191456,2023,1,2,1.083012938499451,1.082461953163147,1.0860239267349243,1.0738946199417114,1.0656323432922363,1.0546854734420776,1.062925100326538,1.062699317932129,1.0814859390258789,0.00361918322063038,1.073313331604004,0.010807622373475823,1.0685712158679963,0.009419992475693934,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0860239267349243,-0.003399900781191456,0.0050621186857140454,0.015650225563369924,0.0050084346860073715,0.0057981894234773595,60.2153506759956,1.0746130966951872,1.070588707953298,0.004024388741889151,2,18,3,0,0,1.0797853469848633
2023-01-19,1.0797853469848633,1.0833063125610352,1.0782949924468994,1.0797853469848633,0.0421135967054953,2023,1,3,1.0793308019638062,1.083012938499451,1.082461953163147,1.0766000747680664,1.073318362236023,1.0606365203857422,1.066075325012207,1.0610079765319824,1.0821229934692382,0.002710401292389432,1.075228214263916,0.00997641661744343,1.0695100843906402,0.009561197821889264,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0860239267349243,0.00042113596705495304,0.0029586401593768574,0.017697671335381138,0.004938866000994224,0.005772036972815726,58.833369688441785,1.0754162989824134,1.0713592577704327,0.004057041211980694,3,19,3,0,0,1.083388328552246
2023-01-20,1.083388328552246,1.0856584310531616,1.0804619789123535,1.083388328552246,0.3336757233688647,2023,1,4,1.0797853469848633,1.0793308019638062,1.083012938499451,1.0860239267349243,1.0738946199417114,1.0522217750549316,1.0709733963012695,1.060333013534546,1.0815958738327027,0.0018960233144659291,1.0783448696136475,0.006109335398979624,1.0706628501415252,0.009783776114137561,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0860239267349243,0.0033367572336886475,-0.0024268325197972507,0.021743466178466786,0.002860186154134146,0.005784978133270902,58.134699322941515,1.076652495186992,1.0723574315679376,0.004295063619054407,4,20,3,0,0,1.086507797241211
2023-01-23,1.0864723920822144,1.0919533967971802,1.0847516059875488,1.086507797241211,0.2879363388687661,2023,1,0,1.083388328552246,1.0797853469848633,1.0793308019638062,1.082461953163147,1.0766000747680664,1.0656323432922363,1.0677714347839355,1.0667804479599,1.0824050426483154,0.002936100515122977,1.080432415008545,0.004682857809520923,1.0716492176055907,0.010349813403831353,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.086507797241211,0.0028793633886876613,0.0037376316703245926,0.018492417365763902,0.0026745748447250077,0.005683076615835415,62.29000828863199,1.0781788612356509,1.0735212655163155,0.004657595719335328,0,23,4,1,0,1.0874292850494385
2023-01-24,1.0874292850494385,1.089680790901184,1.0839285850524902,1.0874292850494385,0.08481189095626,2023,1,1,1.086507797241211,1.083388328552246,1.0797853469848633,1.083012938499451,1.0860239267349243,1.073318362236023,1.0546854734420776,1.064022183418274,1.083288311958313,0.0037234189902936895,1.0818435072898864,0.00441961592891445,1.072819572687149,0.01075736802599604,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0874292850494385,0.0008481189095626007,0.004077833600129033,0.021998697015852553,0.0026712566394947452,0.0056227653405400285,75.55653560655524,1.0796100688732553,1.0746558931356658,0.004954175737589495,1,24,4,0,0,1.088814616203308
2023-01-25,1.088814616203308,1.0922634601593018,1.0858116149902344,1.088814616203308,0.1273950566639925,2023,1,2,1.0874292850494385,1.086507797241211,1.083388328552246,1.0793308019638062,1.082461953163147,1.0738946199417114,1.0606365203857422,1.0637166500091553,1.0851850748062133,0.0036174923170226867,1.0833355069160462,0.003929206382920268,1.0740744709968566,0.01109808231546492,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.088814616203308,0.0012739505666399253,0.008786753998168528,0.023594597484148494,0.0012844390769531642,0.005613270138374544,73.68074103312631,1.0810329379802264,1.075802367067628,0.005230570912598376,2,25,4,0,0,1.0922038555145264
2023-01-26,1.0922038555145264,1.0932546854019165,1.0851635932922363,1.0922038555145264,0.311277903582563,2023,1,3,1.088814616203308,1.0874292850494385,1.086507797241211,1.0797853469848633,1.083012938499451,1.0766000747680664,1.0522217750549316,1.062925100326538,1.087668776512146,0.0032251881309985084,1.0848958849906922,0.0040535543865435585,1.075538408756256,0.011474651770689865,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0922038555145264,0.00311277903582563,0.011500904845893611,0.027545454688193693,0.0011436118871963254,0.005609877820089706,86.70080756352147,1.0827585030836289,1.077121344887467,0.00563715819616184,3,26,4,0,0,1.0894432067871094
2023-01-27,1.0894432067871094,1.0901559591293335,1.0838816165924072,1.0894432067871094,-0.2527594746602024,2023,1,4,1.0922038555145264,1.088814616203308,1.0874292850494385,1.083388328552246,1.0793308019638062,1.0860239267349243,1.0656323432922363,1.066075325012207,1.0888797521591187,0.0021852581024232433,1.0852378129959106,0.004296228814229101,1.0767068028450013,0.011648753245492287,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0922038555145264,-0.0025275947466020243,0.005588834654471908,0.02191954098049753,0.002262137238250182,0.005662141306705608,77.16870878582749,1.08379044219007,1.0781059998194784,0.005684442370591514,4,27,4,0,0,1.0871455669403076
2023-01-30,1.0871455669403076,1.0915005207061768,1.0854581594467163,1.0871455669403076,-0.2109003785133234,2023,1,0,1.0894432067871094,1.0922038555145264,1.088814616203308,1.086507797241211,1.0797853469848633,1.082461953163147,1.073318362236023,1.0709733963012695,1.089007306098938,0.0020249253134106337,1.0857061743736267,0.004214508561277881,1.0775154113769532,0.011790260211841725,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0922038555145264,-0.0021090037851332344,0.0005869904484037125,0.015100441051935087,0.002387294526124064,0.005642768289329331,67.98918083941528,1.0843081107009536,1.0788241705316843,0.00548394016926923,0,30,5,1,0,1.0850694179534912
2023-01-31,1.0850694179534912,1.0868383646011353,1.0804152488708496,1.0850694179534912,-0.1909724925485023,2023,1,1,1.0871455669403076,1.0894432067871094,1.0922038555145264,1.0874292850494385,1.083388328552246,1.083012938499451,1.0738946199417114,1.0677714347839355,1.0885353326797484,0.0026600896681711664,1.0859118223190307,0.004117547411963531,1.0783803105354308,0.011671718869089702,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0922038555145264,-0.0019097249254850235,-0.0021701338453837815,0.01620008047233057,0.002493153410261491,0.005610018620723785,63.99232176921706,1.084425521896027,1.0793176877592248,0.0051078341368022695,1,31,5,0,1,1.0860947370529177
2023-02-01,1.0860947370529177,1.092442512512207,1.085293173789978,1.0860947370529177,0.0944934105101102,2023,2,2,1.0850694179534912,1.0871455669403076,1.0894432067871094,1.088814616203308,1.086507797241211,1.0793308019638062,1.0766000747680664,1.0546854734420776,1.0879913568496704,0.002859338532749841,1.0865882158279419,0.0034113587599685765,1.0799507737159728,0.010354483863236912,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.0922038555145264,0.0009449341051011029,-0.0024980185882098604,0.029780692350234617,0.002440662767946516,0.004692341017495808,62.41075296295495,1.0846828564874331,1.07985059226135,0.004832264226083183,2,1,5,0,0,1.1012852191925049
2023-02-02,1.1012852191925049,1.102657437324524,1.088767170906067,1.1012852191925049,1.3986332519026812,2023,2,3,1.0860947370529177,1.0850694179534912,1.0871455669403076,1.0922038555145264,1.0874292850494385,1.0797853469848633,1.0860239267349243,1.0606365203857422,1.0898076295852661,0.006617980528793315,1.088738203048706,0.00503581340897678,1.081983208656311,0.010353219005546336,1.0729964637756348,0.011339380924401343,1.0522217750549316,1.1012852191925049,0.013986332519026812,0.008314714906129339,0.03832481535896881,0.007016634251425164,0.005399631311146052,67.33513336384522,1.08724154421526,1.0815284261101077,0.005713118105152404,3,2,5,0,0,1.09051251411438
2023-02-03,1.09051251411438,1.094067931175232,1.0811045169830322,1.09051251411438,-0.9781939220090186,2023,2,4,1.1012852191925049,1.0860947370529177,1.0850694179534912,1.0894432067871094,1.088814616203308,1.083388328552246,1.082461953163147,1.0522217750549316,1.0900214910507204,0.0066205369817992615,1.0894506216049193,0.004686699512068395,1.0838977456092835,0.007780849698090193,1.0729964637756348,0.011339380924401343,1.0656323432922363,1.1012852191925049,-0.009781939220090186,0.0009815172747043022,0.03639036937574258,0.008660774045616843,0.005589206077486588,57.857407135926245,1.0877455166834036,1.0822287285303396,0.005516788153064001,4,3,5,0,0,1.079086184501648
2023-02-06,1.079086184501648,1.0800302028656006,1.0718343257904053,1.079086184501648,-1.0477944512183424,2023,2,0,1.09051251411438,1.1012852191925049,1.0860947370529177,1.0871455669403076,1.0922038555145264,1.086507797241211,1.083012938499451,1.0656323432922363,1.0884096145629885,0.008271113898446529,1.0887084603309631,0.005685651321179087,1.084570437669754,0.006612455252204222,1.0729964637756348,0.011339380924401343,1.073318362236023,1.1012852191925049,-0.010477944512183424,-0.007413342503287956,0.012625218532544169,0.00993922009155594,0.005608738709854989,46.838589554100835,1.0864116402996526,1.0819847153361093,0.004426924963543355,0,6,6,1,0,1.0730764865875244
2023-02-07,1.0730764865875244,1.0745997428894043,1.0669511556625366,1.0730764865875244,-0.5569247387685716,2023,2,1,1.079086184501648,1.09051251411438,1.1012852191925049,1.0850694179534912,1.0894432067871094,1.0874292850494385,1.0793308019638062,1.073318362236023,1.086011028289795,0.010826208016387846,1.0872731804847717,0.007550288514429184,1.0845583438873292,0.006634302840891284,1.0729964637756348,0.011339380924401343,1.0730764865875244,1.1012852191925049,-0.005569247387685716,-0.011052685816715924,-0.0002253531263497477,0.010114937966357566,0.0055485870996891135,45.146578599246986,1.0843579006405921,1.081295470055144,0.0030624305854480838,1,7,6,0,0,1.0729728937149048
2023-02-08,1.0729728937149048,1.0760208368301392,1.071684956550598,1.0729728937149048,-0.0096538200132445,2023,2,2,1.0730764865875244,1.079086184501648,1.09051251411438,1.0860947370529177,1.0871455669403076,1.088814616203308,1.0797853469848633,1.0738946199417114,1.0833866596221924,0.012292035140436005,1.0856890082359314,0.008756507867778398,1.0845122575759887,0.006714989821899376,1.0729964637756348,0.011339380924401343,1.0729728937149048,1.1012852191925049,-9.653820013244552e-05,-0.012081674729055969,-0.0008583023042397775,0.010044991748107565,0.0055471888909385805,44.684504354005476,1.0826047882837575,1.0806536542310827,0.0019511340526747745,2,8,6,0,0,1.0715816020965576
