Date,close
2023-05-04,1.1068925857543943
2023-05-05,1.102292776107788
2023-05-08,1.10186767578125
2023-05-09,1.0996140241622925
2023-05-10,1.096467137336731
2023-05-11,1.098406195640564
2023-05-12,1.0912145376205444
2023-05-15,1.0852696895599363
2023-05-16,1.0873701572418213
2023-05-17,1.0865668058395386
2023-05-18,1.0838346481323242
2023-05-19,1.0775396823883057
2023-05-22,1.0822745561599731
2023-05-23,1.0811045169830322
2023-05-24,1.076971173286438
2023-05-25,1.0757315158843994
2023-05-26,1.072443604469299
2023-05-29,1.0723055601119995
2023-05-30,1.0707669258117676
2023-05-31,1.073306918144226
2023-06-01,1.0695186853408811
2023-06-02,1.0760787725448608
2023-06-05,1.0698620080947876
2023-06-06,1.0711798667907717
2023-06-07,1.0698047876358032
2023-06-08,1.0707440376281738
2023-06-09,1.078271746635437
2023-06-12,1.0750954151153564
2023-06-13,1.0762988328933716
2023-06-14,1.078934907913208
2023-06-15,1.084304690361023
2023-06-16,1.0945948362350464
2023-06-19,1.0942115783691406
2023-06-20,1.0924304723739624
2023-06-21,1.0920368432998655
2023-06-22,1.0992635488510132
2023-06-23,1.0958904027938845
2023-06-26,1.0906671285629272
2023-06-27,1.091048002243042
2023-06-28,1.0957223176956177
2023-06-29,1.0915838479995728
2023-06-30,1.086802959442139
2023-07-03,1.0907504558563232
2023-07-04,1.091309905052185
2023-07-05,1.0884946584701538
2023-07-06,1.0856584310531616
2023-07-07,1.0890636444091797
2023-07-10,1.0969723463058472
2023-07-11,1.100594401359558
2023-07-12,1.101406455039978
2023-07-13,1.1144545078277588
2023-07-14,1.1223469972610474
2023-07-17,1.1227755546569824
2023-07-18,1.123759627342224
2023-07-19,1.1228890419006348
2023-07-20,1.120523452758789
2023-07-21,1.113709807395935
2023-07-24,1.112532615661621
2023-07-25,1.1063170433044434
2023-07-26,1.1050456762313845
2023-07-27,1.1078368425369265
2023-07-28,1.0978755950927734
2023-07-31,1.1024264097213743
2023-08-01,1.0997591018676758
2023-08-02,1.100788116455078
2023-08-03,1.0944151878356934
2023-08-04,1.095158338546753
2023-08-07,1.1002674102783203
2023-08-08,1.100315809249878
2023-08-09,1.0958904027938845
2023-08-10,1.0977671146392822
2023-08-11,1.0981649160385132
2023-08-14,1.094439148902893
2023-08-15,1.0909883975982666
2023-08-16,1.0904173851013184
2023-08-17,1.0874884128570557
2023-08-18,1.0874648094177246
2023-08-21,1.087559461593628
2023-08-22,1.0898351669311523
2023-08-23,1.0846692323684692
2023-08-24,1.086578607559204
2023-08-25,1.07991361618042
2023-08-28,1.0797386169433594
2023-08-29,1.082555651664734
2023-08-30,1.0869210958480835
2023-08-31,1.0932546854019165
2023-09-01,1.0844104290008545
2023-09-04,1.07758629322052
2023-09-05,1.0794472694396973
2023-09-06,1.0726161003112793
2023-09-07,1.0724204778671265
2023-09-08,1.0697818994522097
2023-09-11,1.071811318397522
2023-09-12,1.0750375986099243
2023-09-13,1.075326681137085
2023-09-14,1.073422074317932
2023-09-15,1.0637166500091553
2023-09-18,1.0668259859085083
2023-09-19,1.0692671537399292
2023-09-20,1.0682048797607422
2023-09-21,1.065303087234497
2023-09-22,1.0661548376083374
2023-09-25,1.0648492574691772
2023-09-26,1.0591648817062378
2023-09-27,1.0569483041763306
2023-09-28,1.0505305528640747
2023-09-29,1.0562450885772705
2023-10-02,1.0565240383148191
2023-10-03,1.0480751991271973
2023-10-04,1.0472300052642822
2023-10-05,1.0507071018218994
2023-10-06,1.0546631813049316
2023-10-09,1.056747317314148
2023-10-10,1.0578875541687012
2023-10-11,1.0604791641235352
2023-10-12,1.0624282360076904
2023-10-13,1.0536741018295288
2023-10-16,1.052155375480652
2023-10-17,1.055431246757507
2023-10-18,1.057305932044983
2023-10-19,1.053851842880249
2023-10-20,1.0586491823196411
2023-10-23,1.0589966773986816
2023-10-24,1.0669853687286377
2023-10-25,1.059535264968872
2023-10-26,1.056725025177002
2023-10-27,1.0564459562301636
2023-10-30,1.0562450885772705
2023-10-31,1.061503529548645
2023-11-01,1.0579099655151367
2023-11-02,1.05870521068573
2023-11-03,1.061909317970276
2023-11-06,1.073214769363403
2023-11-07,1.0721560716629028
2023-11-08,1.0696102380752563
2023-11-09,1.07104229927063
2023-11-10,1.0667576789855957
2023-11-13,1.069015622138977
2023-11-14,1.0701825618743896
2023-11-15,1.0878314971923828
2023-11-16,1.0854581594467163
2023-11-17,1.0853756666183472
2023-11-20,1.090702772140503
2023-11-21,1.0945948362350464
2023-11-22,1.0918222665786743
2023-11-23,1.0890873670578003
2023-11-24,1.0906314849853516
2023-11-27,1.0940439701080322
2023-11-28,1.095842361450195
2023-11-29,1.100594401359558
2023-11-30,1.0973695516586304
2023-12-01,1.089205980300903
2023-12-04,1.088814616203308
2023-12-05,1.0837758779525757
2023-12-06,1.0793657302856443
2023-12-07,1.076669692993164
2023-12-08,1.079214334487915
2023-12-11,1.0765769481658936
2023-12-12,1.076658010482788
2023-12-13,1.0798670053482056
2023-12-14,1.0886130332946775
2023-12-15,1.0993602275848389
2023-12-18,1.0895264148712158
2023-12-19,1.092382788658142
2023-12-20,1.0981045961380005
2023-12-21,1.094570875167847
2023-12-22,1.100618600845337
2023-12-25,1.102657437324524
2023-12-26,1.1020255088806152
2023-12-27,1.1043012142181396
2023-12-28,1.110864281654358
2023-12-29,1.1068191528320312
2024-01-01,1.1055831909179688
2024-01-02,1.1038745641708374
2024-01-03,1.0941756963729858
2024-01-04,1.0927767753601074
2024-01-05,1.0947387218475342
2024-01-08,1.0942236185073853
2024-01-09,1.095170259475708
2024-01-10,1.093242645263672
2024-01-11,1.0975141525268557
2024-01-12,1.0981649160385132
2024-01-15,1.094570875167847
2024-01-16,1.094570875167847
2024-01-17,1.087878942489624
2024-01-18,1.0885775089263916
2024-01-19,1.0879143476486206
2024-01-22,1.089229702949524
2024-01-23,1.088020920753479
2024-01-24,1.0857881307601929
2024-01-25,1.088174819946289
2024-01-26,1.0847046375274658
2024-01-29,1.0843517780303955
2024-01-30,1.0834470987319946
2024-01-31,1.08433997631073
2024-02-01,1.0803920030593872
2024-02-02,1.0874648094177246
2024-02-05,1.0780043601989746
2024-02-06,1.0741831064224243
2024-02-07,1.075719952583313
2024-02-08,1.077574610710144
2024-02-09,1.077725529670715
2024-02-12,1.0798202753067017
2024-02-13,1.0772264003753662
2024-02-14,1.070893168449402
2024-02-15,1.073214769363403
2024-02-16,1.0773887634277344
2024-02-19,1.0784927606582642
2024-02-20,1.0775396823883057
2024-02-21,1.0813149213790894
2024-02-22,1.082040309906006
2024-02-23,1.0825674533843994
2024-02-26,1.0820051431655884
2024-02-27,1.0850930213928225
2024-02-28,1.084481120109558
2024-02-29,1.0838816165924072
2024-03-01,1.0804970264434814
2024-03-04,1.084269404411316
2024-03-05,1.0855170488357544
2024-03-06,1.0855995416641235
2024-03-07,1.089953899383545
2024-03-08,1.0950144529342651
2024-03-11,1.0942955017089844
2024-03-12,1.093135118484497
2024-03-13,1.0927767753601074
2024-03-14,1.0955302715301514
2024-03-15,1.0883406400680542
2024-03-18,1.0882576704025269
2024-03-19,1.087393879890442
2024-03-20,1.0863306522369385
2024-03-21,1.0937210321426392
2024-03-22,1.0862362384796145
2024-03-25,1.0807539224624634
2024-03-26,1.0838228464126587
2024-03-27,1.0832358598709106
2024-03-28,1.0813382863998413
2024-03-29,1.0794472694396973
2024-04-01,1.0792726278305054
2024-04-02,1.0737217664718628
2024-04-03,1.076855182647705
2024-04-04,1.0838346481323242
2024-04-05,1.0837054252624512
2024-04-08,1.0830481052398682
2024-04-09,1.0863661766052246
2024-04-10,1.0859296321868896
2024-04-11,1.074171543121338
2024-04-12,1.0726851224899292
2024-04-15,1.0649627447128296
2024-04-16,1.0625749826431274
2024-04-17,1.0621461868286133
2024-04-18,1.0669398307800293
2024-04-19,1.0644185543060305
2024-04-22,1.065825343132019
2024-04-23,1.065405249595642
2024-04-24,1.0704345703125
2024-04-25,1.0699878931045532
2024-04-26,1.072961449623108
2024-04-29,1.0706866979599
2024-04-30,1.0715701580047607
2024-05-01,1.0666552782058716
2024-05-02,1.0721560716629028
2024-05-03,1.073306918144226
2024-05-06,1.0758124589920044
2024-05-07,1.0767507553100586
2024-05-08,1.0750491619110107
2024-05-09,1.0746910572052002
2024-05-10,1.078515887260437
2024-05-13,1.077040672302246
2024-05-14,1.079354166984558
2024-05-15,1.0814552307128906
2024-05-16,1.0889805555343628
2024-05-17,1.0867793560028076
2024-05-20,1.0875475406646729
2024-05-21,1.086082935333252
2024-05-22,1.0855170488357544
2024-05-23,1.0825204849243164
2024-05-24,1.0812681913375854
2024-05-27,1.0847634077072144
2024-05-28,1.0861891508102417
2024-05-29,1.0851871967315674
2024-05-30,1.0801819562911987
2024-05-31,1.0835410356521606
2024-06-03,1.0853049755096436
2024-06-04,1.0907385349273682
2024-06-05,1.0881866216659546
2024-06-06,1.087453007698059
2024-06-07,1.0894432067871094
2024-06-10,1.077888250350952
2024-06-11,1.0764262676239014
2024-06-12,1.07403302192688
2024-06-13,1.0813149213790894
2024-06-14,1.0738831758499146
2024-06-17,1.0702168941497805
2024-06-18,1.0740677118301392
2024-06-19,1.0742292404174805
2024-06-20,1.0751532316207886
2024-06-21,1.0706409215927124
2024-06-24,1.0687757730484009
2024-06-25,1.0732723474502563
2024-06-26,1.0709619522094729
2024-06-27,1.068010926246643
2024-06-28,1.0708472728729248
2024-07-01,1.0735257863998413
2024-07-02,1.0737102031707764
2024-07-03,1.0748412609100342
2024-07-04,1.0793308019638062
2024-07-05,1.0810693502426147
2024-07-08,1.082602620124817
2024-07-09,1.0830950736999512
2024-07-10,1.0814785957336426
2024-07-11,1.083329677581787
2024-07-12,1.0872756242752075
2024-07-15,1.0885539054870603
2024-07-16,1.0901559591293335
2024-07-17,1.0902509689331057
2024-07-18,1.094020128250122
2024-07-19,1.0901559591293335
2024-07-22,1.0899182558059692
2024-07-23,1.0889805555343628
2024-07-24,1.0850694179534912
2024-07-25,1.0839520692825315
2024-07-26,1.0851283073425293
2024-07-29,1.0853756666183472
2024-07-30,1.081946611404419
2024-07-31,1.081607222557068
2024-08-01,1.082391619682312
2024-08-02,1.078760266304016
2024-08-05,1.0910836458206177
2024-08-06,1.0950982570648191
2024-08-07,1.0926215648651123
2024-08-08,1.0928125381469729
2024-08-09,1.0915720462799072
2024-08-12,1.091381311416626
2024-08-13,1.0936251878738403
2024-08-14,1.0996986627578735
2024-08-15,1.101321578025818
2024-08-16,1.0972732305526731
2024-08-19,1.1024993658065796
2024-08-20,1.1086474657058716
2024-08-21,1.112792730331421
2024-08-22,1.115536093711853
2024-08-23,1.111716389656067
2024-08-26,1.118793487548828
2024-08-27,1.1164700984954834
2024-08-28,1.117793083190918
2024-08-29,1.1124955415725708
2024-08-30,1.10804545879364
2024-09-02,1.1044842004776
2024-09-03,1.1067456007003784
2024-09-04,1.1048868894577026
2024-09-05,1.10804545879364
2024-09-06,1.1111111640930176
2024-09-09,1.1087212562561035
2024-09-10,1.1037527322769165
2024-09-11,1.1020983457565308
2024-09-12,1.1010911464691162
2024-09-13,1.1077877283096311
2024-09-16,1.1088441610336304
2024-09-17,1.1129536628723145
2024-09-18,1.1123099327087402
2024-09-19,1.1114816665649414
2024-09-20,1.1161960363388062
2024-09-23,1.1160838603973389
2024-09-24,1.111172795295715
2024-09-25,1.1191190481185913
2024-09-26,1.1131023168563845
2024-09-27,1.117717981338501
2024-09-30,1.1169815063476562
2024-10-01,1.113660216331482
2024-10-02,1.1063904762268066
2024-10-03,1.1048502922058103
2024-10-04,1.103557825088501
2024-10-07,1.0974539518356323
2024-10-08,1.0975743532180786
2024-10-09,1.0975743532180786
2024-10-10,1.0943313837051392
2024-10-11,1.0933860540390017
2024-10-14,1.0925379991531372
2024-10-15,1.0909169912338257
2024-10-16,1.0884116888046265
2024-10-17,1.0862481594085691
2024-10-18,1.0829542875289917
2024-10-21,1.0868619680404663
2024-10-22,1.0817828178405762
2024-10-23,1.079727053642273
2024-10-24,1.0780508518218994
2024-10-25,1.0824151039123535
2024-10-28,1.0796570777893066
2024-10-29,1.0816774368286133
2024-10-30,1.0820636749267578
2024-10-31,1.085917830467224
2024-11-01,1.0886130332946775
2024-11-04,1.087453007698059
2024-11-05,1.0874056816101074
2024-11-06,1.093445897102356
2024-11-07,1.073306918144226
2024-11-08,1.0795172452926636
2024-11-11,1.0714898109436035
2024-11-12,1.066439151763916
2024-11-13,1.061672568321228
2024-11-14,1.0564124584197998
2024-11-15,1.0530084371566772
2024-11-18,1.0533745288848877
2024-11-19,1.059490442276001
2024-11-20,1.0607603788375854
2024-11-21,1.0546187162399292
2024-11-22,1.0469341278076172
2024-11-25,1.0479873418807983
2024-11-26,1.0444300174713137
2024-11-27,1.0491198301315308
2024-11-28,1.0562450885772705
2024-11-29,1.0563008785247805
2024-12-02,1.0545074939727783
2024-12-03,1.0501223802566528
2024-12-04,1.0510826110839844
2024-12-05,1.051414132118225
2024-12-06,1.058559536933899
2024-12-09,1.056546330451965
2024-12-10,1.0555204153060913
2024-12-11,1.0532968044281006
2024-12-12,1.0506850481033323
2024-12-13,1.0474056005477903
2024-12-16,1.051005244255066
2024-12-17,1.0517348051071167
2024-12-18,1.0495051145553589
2024-12-19,1.0350252389907837
2024-12-20,1.0364949703216553
2024-12-23,1.0433076620101929
2024-12-24,1.0405826568603516
2024-12-25,1.0402579307556152
2024-12-26,1.0399551391601562
2024-12-27,1.0423181056976318
2024-12-30,1.0429377555847168
2024-12-31,1.040615200996399
2025-01-02,1.0351860523223877
2025-01-03,1.0268205404281616
2025-01-06,1.030534744262695
2025-01-07,1.0386372804641724
2025-01-08,1.034554123878479
2025-01-09,1.0314701795578003
2025-01-10,1.0297601222991943
2025-01-13,1.0244431495666504
