Date,Close,High,Low,Open,Volume
2026-01-05,1.1704667806625366,1.1718658208847046,1.166003942489624,1.1706448793411255,0
2026-01-06,1.1691803932189941,1.1748120784759521,1.168770432472229,1.172333002090454,0
